Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Recording media name,Recording media width,Recording media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Gyro X,Gyro Y,Gyro Z,Accelerometer X,Accelerometer Y,Accelerometer Z
19398752,230303791,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1072,498,-331502,195827,4246774,-13210,10429,98574,-29,8810,99611,2911,-2603,-3679,-3340,-2410,-3295,576,523,Valid,Valid,fullstream.mp4,1920,1080,Saccade,30,28,,,,,,,,
19399577,230304616,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Saccade,30,28,,,76300,-25991,10344,,,
19407978,230313017,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-3138,-92228,41892
19408737,230313776,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1074,509,-339368,155847,4250751,-13315,9629,98641,-224,7830,99693,2878,-2619,-3666,-3342,-2372,-3317,571,526,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19410369,230315408,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,74200,-23032,1625,,,
19417822,230322861,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-3530,-92546,41438
19418732,230323771,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1075,516,-338635,130528,4201470,-13371,9561,98640,-313,7033,99752,2911,-2606,-3684,-3343,-2408,-3308,570,524,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19421161,230326200,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,66500,-22303,-2511,,,
19427666,230332705,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-3138,-91774,41574
19428723,230333762,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1074,520,-331772,113610,4128688,-13452,9184,98665,-119,6887,99762,2878,-2621,-3667,-3344,-2371,-3324,570,525,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19431953,230336992,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,58100,-23277,-9080,,,
19437510,230342549,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-3530,-92092,41119
19438718,230343757,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1075,521,-332787,109925,4104241,-13458,9499,98634,-262,6534,99786,2912,-2606,-3685,-3346,-2406,-3314,570,524,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19442745,230347784,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,55300,-23440,-16217,,,
19447371,230352410,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-2746,-91570,40415
19448706,230353745,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1075,519,-337490,117465,4187096,-13390,9196,98672,-256,6838,99766,2879,-2621,-3668,-3345,-2371,-3325,569,527,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19453537,230358576,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,50400,-20764,-19299,,,
19457232,230362271,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-1961,-91592,42801
19458727,230363766,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1073,519,-336235,120833,4249412,-13142,9386,98687,-303,6618,99780,2913,-2606,-3684,-3347,-2406,-3314,569,524,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19464328,230369367,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,49700,-14885,-20395,,,
19467093,230372132,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-2354,-90615,41778
19468723,230373762,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1072,520,-330031,114400,4220441,-13133,9085,98717,-96,6705,99775,2880,-2621,-3667,-3346,-2371,-3325,570,526,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19475119,230380158,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,51100,-13223,-25788,,,
19476954,230381993,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-2746,-90547,41392
19478714,230383753,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1072,523,-329346,105054,4199072,-13153,9129,98710,-144,6363,99797,2914,-2606,-3684,-3347,-2406,-3314,569,524,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19485910,230390949,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,54600,-10222,-26680,,,
19486815,230391854,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-2746,-91251,40869
19488701,230393740,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1072,524,-329417,100300,4198448,-13124,8992,98726,-144,6262,99804,2881,-2622,-3667,-3347,-2370,-3327,569,525,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19496676,230401715,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-3138,-91251,40869
19496701,230401740,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,57400,-6775,-26073,,,
19498696,230403735,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1071,524,-327248,100593,4207494,-13038,9136,98725,-149,6130,99812,2916,-2606,-3685,-3349,-2405,-3316,569,524,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19506537,230411576,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-2746,-91251,40869
19507492,230412531,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,60200,-693,-24289,,,
19508686,230413725,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1070,526,-316574,90290,4123865,-13049,8958,98739,130,6107,99813,2882,-2622,-3667,-3348,-2371,-3326,570,523,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19516398,230421437,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-2354,-91638,40801
19518283,230423322,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,57400,1537,-28872,,,
19518683,230423722,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1069,528,-306874,80685,4030275,-13052,9171,98720,253,5818,99830,2917,-2606,-3684,-3348,-2409,-3306,570,518,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19526259,230431298,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-2746,-91706,41188
19528668,230433707,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1071,527,-314869,86957,4067219,-13125,9115,98715,116,5993,99820,2883,-2621,-3667,-3348,-2372,-3322,570,521,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19529074,230434113,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,55300,2916,-28629,,,
19536120,230441159,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-2746,-91319,41256
19538660,230443699,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1071,525,-323236,96471,4148679,-13085,9236,98709,-91,6046,99817,2917,-2605,-3684,-3352,-2406,-3311,570,522,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19539865,230444904,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,56000,1740,-25993,,,
19545981,230451020,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,-2746,-91319,41256
19548656,230453695,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1072,525,-322939,96159,4129964,-13163,9090,98712,-18,6213,99807,2884,-2620,-3667,-3350,-2371,-3323,571,522,Valid,Valid,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,,,,,,
19550656,230455695,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,150,26,1072,521,53200,-1382,-24411,,,
19555842,230460881,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Saccade,30,29,,,,,,-2746,-90933,41324
19558647,230463686,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1070,525,-313216,92335,4104012,-12918,9409,98715,35,5835,99830,2926,-2606,-3685,-3349,-2405,-3316,579,525,Valid,Valid,fullstream.mp4,1920,1080,Saccade,30,29,,,,,,,,
19561447,230466486,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Saccade,30,29,,,54600,-3530,-16260,,,
19565703,230470742,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Saccade,30,29,,,,,,-3138,-90411,40619
19568637,230473676,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1012,546,-106462,16946,4059394,-8431,7913,99329,4643,4097,99808,2900,-2618,-3687,-3331,-2370,-3332,584,539,Valid,Valid,fullstream.mp4,1920,1080,Saccade,30,29,,,,,,,,
19572238,230477277,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Saccade,30,29,,,60200,-3652,-15571,,,
19575585,230480624,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Saccade,30,29,,,,,,-1961,-91001,41710
19578629,230483668,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,969,565,43604,-46371,3654945,-5654,7210,99579,8826,2927,99567,2950,-2611,-3693,-3325,-2401,-3338,577,535,Valid,Valid,fullstream.mp4,1920,1080,Saccade,30,29,,,,,,,,
19583029,230488068,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Saccade,30,29,,,65100,-5194,-22951,,,
19585467,230490506,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,-1961,-91001,41710
19588650,230493689,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,960,566,68835,-49295,3522443,-5139,7387,99594,9700,2875,99487,2920,-2622,-3695,-3308,-2364,-3353,585,535,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,,,
19593835,230498874,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,66500,-611,-20721,,,
19595349,230500388,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,-2354,-91388,41642
19598646,230503685,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,957,567,78373,-53095,3515750,-4865,7497,99600,9878,2652,99476,2959,-2612,-3700,-3318,-2398,-3350,580,535,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,,,
19604641,230509680,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,68600,4133,-23438,,,
19605231,230510270,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,-2354,-92092,41119
19608632,230513671,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,955,570,83021,-60918,3511429,-4810,7099,99632,10091,2595,99456,2924,-2622,-3697,-3306,-2364,-3356,582,535,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,,,
19615113,230520152,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,-1961,-92478,41051
19615447,230520486,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,65800,8835,-33982,,,
19618628,230523667,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,955,571,82890,-64636,3495509,-4809,7197,99625,10074,2410,99462,2961,-2612,-3698,-3317,-2398,-3350,578,536,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,,,
19624995,230530034,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,-1177,-93183,40529
19626253,230531292,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,57400,10091,-45133,,,
19628617,230533656,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,954,571,84380,-65047,3481646,-4828,7027,99636,10217,2530,99444,2925,-2622,-3695,-3306,-2364,-3355,581,535,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,,,
19634877,230539916,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,-1177,-93115,40142
19637059,230542098,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,46200,10698,-48580,,,
19638611,230543650,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,954,572,86320,-65349,3472163,-4712,7285,99623,10186,2352,99452,2961,-2614,-3690,-3317,-2399,-3348,576,536,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,,,
19644759,230549798,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,-392,-92274,39892
19647865,230552904,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,36400,4454,-45417,,,
19648601,230553640,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,954,572,85884,-67191,3457732,-4790,7067,99635,10292,2442,99439,2925,-2623,-3691,-3306,-2365,-3354,580,536,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,,,
19654641,230559680,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,0,-91297,38870
19658591,230563630,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,954,573,85602,-69939,3458461,-4797,7120,99631,10254,2313,99446,2961,-2614,-3688,-3318,-2399,-3347,577,536,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,,,
19658671,230563710,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,30800,-3412,-41117,,,
19664523,230569562,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,392,-89616,38370
19668586,230573625,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,953,574,86899,-72667,3430165,-4812,6958,99642,10406,2334,99430,2925,-2623,-3690,-3307,-2365,-3353,582,536,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,,,
19669477,230574516,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,32900,-10912,-26802,,,
19674405,230579444,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2439,27,898,543,,,,392,-89616,38370
